DT_COMPTC,CNPJ_FUNDO_CLASSE,TP_FUNDO_CLASSE,ID_SUBCLASSE,VL_TOTAL,VL_QUOTA,VL_PATRIM_LIQ,CAPTC_DIA,RESG_DIA
2026-05-05,11.960.246/0001-21,CLASSES - FIF,,102781029.06,3.582195,102728028.03,0.0,0.0
2025-12-26,40.812.328/0001-27,CLASSES - FIF,,3999460.87,0.7164044,4002667.63,13300.0,0.0
2025-06-25,07.738.252/0001-61,CLASSES - FIF,,15984680.75,1.3277171,15984050.62,0.0,0.0
2025-12-23,57.751.362/0001-31,CLASSES - FIF,,8923530.56,1118.886757986434,8920396.53,2938.88,0.0
2025-12-16,32.742.599/0001-25,CLASSES - FIF,,505691425.2,1.5115692,505052883.57,274386.79,144122.87
2026-03-25,55.744.162/0001-26,CLASSES - FIF,,1216993806.15,1.04334301,1212329443.52,0.0,0.0
2025-12-24,19.388.257/0001-90,CLASSES - FIF,,667721156.72,38.342349,681851838.26,0.0,1625.84
2025-08-12,35.955.975/0001-58,CLASSES - FIF,,31229371.0,1.54148203,31214775.03,0.0,0.0
2026-05-25,34.832.962/0001-29,CLASSES - FIF,,76087329.98,2.366813,76065605.07,0.0,0.0
2025-11-28,08.529.560/0001-40,CLASSES - FIF,,28299575.69,4.79559672,28295404.84,0.0,0.0
2025-11-25,57.718.604/0001-95,CLASSES - FIF,,3935446.0,1.029382739189,3934530.6,0.0,0.0
2025-07-10,33.953.309/0001-55,CLASSES - FIF,,103647029.0,1.69665949,103594669.86,0.0,0.0
2025-11-27,60.442.320/0001-23,CLASSES - FIF,,31039405.15,1.026819,31041004.59,0.0,0.0
2026-03-11,42.814.562/0001-19,CLASSES - FIF,,420408334.79,1.359812,420329346.47,620869.07,0.0
2025-06-05,41.033.539/0001-24,CLASSES - FIF,,591753902.45,1.445616,592972820.31,0.0,0.0
2025-10-23,62.760.747/0001-03,CLASSES - FIF,,59389784.71,0.999522,59374230.73,0.0,0.0
2025-07-17,17.329.720/0001-06,CLASSES - FIF,,19145160.91,2.817769,19149145.8,0.0,0.0
2026-03-20,22.232.933/0001-47,CLASSES - FIF,,10525978.93,2.2533719,10525400.8,0.0,0.0
2025-10-06,09.555.409/0001-49,CLASSES - FIF,,828506511.32,4.3114633,828361277.74,0.0,307046.13
2026-01-21,37.663.066/0001-71,CLASSES - FIF,,53500571.45,13.804643,53507964.74,0.0,0.0
2025-10-28,53.179.975/0001-95,CLASSES - FIF,,16344718.55,109.959894,16337512.22,0.0,0.0
2026-04-29,03.438.288/0001-79,CLASSES - FIF,,191583584.66,16.029711,191456426.14,172257.48,0.0
2026-04-20,16.718.302/0001-30,CLASSES - FIF,,210905076.08,29.874908,210721828.99,98961.67,59823.72
2025-06-09,14.284.623/0001-48,CLASSES - FIF,,57617408.06,1.6990661,57787150.73,0.0,0.0
2026-03-30,17.329.765/0001-72,CLASSES - FIF,,120997168.15,29.931971,120981034.23,0.0,0.0
2025-08-08,44.642.511/0001-82,CLASSES - FIF,,50078048.46,1.3419053,50076063.89,0.0,0.0
2025-11-05,18.679.900/0001-72,CLASSES - FIF,,11279579.99,3.9420163,11285919.73,0.0,0.0
2026-01-12,10.387.940/0001-39,CLASSES - FIF,,108047001.1,4.6473407,108040178.25,0.0,0.0
2025-07-31,27.706.834/0001-73,CLASSES - FIF,,15984273.01,102.3894479,15917233.99,0.0,0.0
2025-10-21,01.099.040/0001-03,CLASSES - FIF,,16786125.77,39.840306,16784973.43,0.0,0.0
2025-12-17,53.838.692/0001-08,CLASSES - FIF,,2630587.14,1.211665,2630233.62,0.0,0.0
2025-11-21,38.001.966/0001-16,CLASSES - FIF,,19612518.15,0.8600478,19591270.46,0.0,0.0
2025-08-20,48.313.789/0001-67,CLASSES - FIF,,21525998.45,1.0233539,21534539.26,0.0,0.0
2026-02-18,58.771.694/0001-40,CLASSES - FIF,,31133143.69,11.7258368,31114578.53,0.0,0.0
2026-04-14,57.790.865/0001-16,CLASSES - FIF,,1506100.49,0.83083116,1511841.05,0.0,0.0
2025-09-03,25.246.206/0001-27,CLASSES - FIF,,41781899.72,4.88101824,41653327.03,0.0,0.0
2026-04-09,36.724.176/0001-33,CLASSES - FIF,,44288065.92,1.54370608,44735464.59,0.0,0.0
2026-02-12,38.026.392/0001-30,CLASSES - FIF,,13186755.16,1.72741264,12908639.87,0.0,0.0
2025-10-16,57.158.493/0001-00,CLASSES - FIF,,31574407.64,1.1598702,31575484.08,0.0,0.0
2025-09-11,37.626.796/0001-00,CLASSES - FIF,,74878175.17,1.6011222,75157235.03,150000.0,0.0
2026-04-22,47.062.578/0001-36,CLASSES - FIF,,635825206.23,1.2814889,635012373.75,761664.39,144348.34
2026-02-27,41.884.539/0001-38,CLASSES - FIF,,110262442.41,1.423219,110231863.19,0.0,0.0
2025-10-28,44.209.637/0001-68,CLASSES - FIF,,15042308.5,1.2122549,15042860.67,0.0,0.0
2025-09-11,04.609.196/0001-77,CLASSES - FIF,,639791.64,4.8561023,659640.85,0.0,0.0
2026-01-20,35.411.535/0001-30,CLASSES - FIF,,18779480.16,1.69128808,18774172.19,0.0,0.0
2026-05-18,40.189.032/0001-00,CLASSES - FIF,,159404420.6,1.3613972,159418710.25,0.0,0.0
2025-12-03,35.726.581/0001-28,CLASSES - FIF,,2403123.82,0.9875313,1974631.58,0.0,0.0
2026-01-12,36.259.192/0001-00,CLASSES - FIF,,48173096.48,1.6310959,47789778.73,77023.18,35423.7
2025-10-13,31.594.549/0001-85,CLASSES - FIF,,1323443623.58,1.75067,1322641193.38,2377772.87,5975515.08
2025-10-21,52.285.600/0001-47,CLASSES - FIF,,28384485.52,1.140299,28372617.8,0.0,0.0
2026-05-21,29.726.047/0001-19,CLASSES - FIF,,100478666.69,189.231843,100688708.2,0.0,0.0
2025-07-15,26.386.619/0001-70,CLASSES - FIF,,1541030491.96,21.221582,1534132430.38,134718.19,1385949.76
2025-06-30,27.347.344/0001-28,CLASSES - FIF,,512221177.76,2.5519755,507068762.65,0.0,5140790.0
2026-03-19,27.782.888/0001-18,CLASSES - FIF,,28392838.7,205.340262,28385258.57,0.0,0.0
2025-06-03,53.285.833/0001-02,CLASSES - FIF,,275622721.18,1608.20945393,275101441.21,0.0,0.0
2025-11-14,45.355.480/0001-41,CLASSES - FIF,,60313298.82,2.764156,60316937.65,0.0,0.0
2026-02-10,19.551.025/0001-01,CLASSES - FIF,,223595488.89,289.78196,223784820.29,0.0,0.0
2025-08-18,14.421.922/0001-87,CLASSES - FIF,,16315966.15,3.06736858,16315843.6,0.0,0.0
2025-12-02,38.075.802/0001-33,CLASSES - FIF,,11986060.03,1.447151,11864215.74,0.0,0.0
2025-06-30,44.026.884/0001-29,CLASSES - FIF,,52599951.44,1.26894291,52590433.24,0.0,0.0
2026-01-13,09.589.223/0001-00,CLASSES - FIF,,13350391764.39,93698619.51256432,13350106345.97,0.0,0.0
2026-03-06,63.429.415/0001-03,CLASSES - FIF,,60987042.43,0.00600068,52131596.21,0.0,0.0
2025-09-24,18.295.384/0001-82,CLASSES - FIF,,69530800.56,5.8527842,69446640.96,0.0,0.0
2026-02-04,14.951.577/0001-93,CLASSES - FIF,,89124061.66,306.7835302,89042539.0,4027.5,0.0
2026-05-06,46.685.235/0001-65,CLASSES - FIF,,67786046.06,1.579155804,67773530.24,0.0,0.0
2026-03-16,54.715.888/0001-78,CLASSES - FIF,,21359269.59,1.207715360879,21358489.68,2285.53,1281.38
2025-07-09,59.846.133/0001-26,CLASSES - FIF,,20205202.56,1.0106586,20213173.22,0.0,0.0
2025-11-07,06.175.652/0001-43,CLASSES - FIF,,499569275.38,102.070467,499085258.21,0.0,0.0
2026-01-26,04.523.214/0001-01,CLASSES - FIF,,31848963.39,1567.5589491,31985702.3,0.0,0.0
2025-06-16,18.690.918/0001-75,CLASSES - FIF,,18439975.29,1.958245076,18421483.33,0.0,0.0
2025-12-23,57.641.567/0001-64,CLASSES - FIF,,21897435.57,1.118287,21935507.61,0.0,0.0
2025-07-11,55.712.023/0001-10,CLASSES - FIF,,71013985.74,99.29484086,71022922.96,0.0,0.0
2026-02-09,30.733.545/0001-78,CLASSES - FIF,,21902389.32,2377.21786843,21891166.86,0.0,0.0
2025-07-24,41.423.770/0001-24,CLASSES - FIF,,25566000.74,1.5467032,25556102.39,0.0,0.0
2025-12-10,23.631.350/0001-51,CLASSES - FIF,,14019262.4,21.698703,14022715.67,0.0,0.0
2026-02-05,24.444.154/0001-30,CLASSES - FIF,,584132335.95,2.77861358,584737625.01,460000.0,0.0
2026-04-06,45.521.716/0001-72,CLASSES - FIF,,241398443.07,2.4180351,235958986.52,0.0,14400.0
2025-06-10,00.885.762/0001-12,CLASSES - FIF,,746811268.23,33.1874337,746786630.78,11073409.51,415591.79
2025-10-20,03.601.022/0001-03,CLASSES - FIF,,81940707.01,8.080963,81932975.23,4277.59,11557.74
2025-11-14,45.912.178/0001-47,CLASSES - FIF,,927203991.34,135.4977134,927022322.84,0.0,0.0
2025-07-22,04.738.195/0001-22,CLASSES - FIF,,182832907.88,47.3055495,182524686.7,67109.05,90158.0
2025-11-28,60.573.726/0001-45,CLASSES - FIF,,19445216.26,106.1146443,19356788.78,256612.98,79810.99
2026-05-06,08.868.276/0001-06,CLASSES - FIF,,92710190.99,3.6205671,92697780.38,0.0,0.0
2025-11-25,59.054.099/0001-57,CLASSES - FIF,,7123032.61,5.649728953919,7127797.09,0.0,0.0
2025-09-23,48.259.050/0001-14,CLASSES - FIF,,162463.96,1.3213651,162577.33,0.0,0.0
2026-03-16,33.361.831/0001-48,CLASSES - FIF,,22996373.83,177.4685372,23040184.64,0.0,22735.84
2025-08-28,33.843.200/0001-65,CLASSES - FIF,,41033409.32,1.269984,41030115.42,1440.86,8412.26
2025-08-13,14.843.771/0001-55,CLASSES - FIF,,441674180.48,2.3320125,441652258.26,1280000.0,0.0
2025-06-03,57.583.715/0001-31,CLASSES - FIF,,7517360.27,1.06947082,6899423.9,0.0,0.0
2025-06-20,58.945.580/0001-70,CLASSES - FIF,,26817896.16,50.708023,26823879.93,0.0,0.0
2025-09-12,55.387.720/0001-43,CLASSES - FIF,,4627918.95,1.941181611717,4632244.68,0.0,0.0
2025-06-23,42.830.787/0001-69,CLASSES - FIF,,19231096.96,1.50441747,19230141.19,0.0,0.0
2026-04-07,42.865.157/0001-20,CLASSES - FIF,,172081857.94,1.6877789,172062480.38,0.0,0.0
2025-06-24,37.388.322/0001-60,CLASSES - FIF,,152103984.21,116.048274,151608457.25,7035.28,15421.88
2025-08-08,33.824.906/0001-80,CLASSES - FIF,,1884629156.27,1.433079,1884530529.08,685028.89,3106300.92
2026-01-28,37.751.417/0001-04,CLASSES - FIF,,135777006.15,1.83102398,135645328.3,680934.05,89162.89
2026-04-30,09.143.435/0001-60,CLASSES - FIF,XKYSW1772466304,83603790.39,8.49249099,92305160.55,0.0,0.0
2025-08-29,07.471.762/0001-15,CLASSES - FIF,,171875231.07,7.192501337,171884092.17,0.0,0.0
2025-10-30,58.471.539/0001-09,CLASSES - FIF,,179686867.42,1.15492696,179667874.28,0.0,0.0
2026-03-19,36.165.095/0001-40,CLASSES - FIF,,8763862.88,1.600771,8761034.65,0.0,0.0
2026-01-08,23.045.031/0001-64,CLASSES - FIF,,138074913.0,2.2036283,138059120.19,0.0,0.0
2025-11-19,00.829.163/0001-81,CLASSES - FIF,,6186048.17,4590.8371,6192619.88,0.0,0.0
2026-05-08,32.312.111/0001-20,CLASSES - FIF,,495384206.55,2.3172932,495411364.36,0.0,0.0
2025-08-28,27.599.239/0001-86,CLASSES - FIF,,4313242.51,1.98606434,4310501.63,0.0,35953.87
2026-04-16,62.655.118/0001-05,CLASSES - FIF,,25070184.03,10.7425469,25098581.13,246250.0,0.0
2025-12-04,54.216.181/0001-17,CLASSES - FIF,,322553987.3,546.90965704,322541169.14,0.0,0.0
2025-09-03,32.398.732/0001-78,CLASSES - FIF,,1701872452.05,151.947549,1692266817.72,0.0,0.0
2025-08-25,54.321.911/0001-40,CLASSES - FIF,,129877645.32,1.1744402,129866375.68,326000.0,1986732.23
2025-07-17,61.347.630/0001-21,CLASSES - FIF,,668545350.8,1.009409424207,668642211.35,31635050.7,5813010.55
2026-05-12,41.272.437/0001-61,CLASSES - FIF,,3861437.66,1.1112036,3863509.92,0.0,0.0
2025-07-03,29.206.165/0001-04,CLASSES - FIF,,1200028.38,1.53248944,1224892.75,0.0,0.0
2026-04-10,03.752.361/0001-82,CLASSES - FIF,,516882257.35,14.300647214,516252957.78,37959.7,330580.82
2026-03-17,32.990.098/0001-68,CLASSES - FIF,,223772430.26,1.9559263,223744022.85,0.0,0.0
2025-11-05,30.618.643/0001-64,CLASSES - FIF,,11660043.14,0.9834893,11759542.82,0.0,0.0
2025-12-01,05.764.779/0001-35,CLASSES - FIF,,18723644.6,5.390702705,18719899.67,0.0,0.0
2026-01-13,09.289.030/0001-34,CLASSES - FIF,,60024872.68,6.4760022,60037069.17,0.0,0.0
2026-04-28,22.150.600/0001-79,CLASSES - FIF,,117699825.89,1.8604857,117510270.8,50000.0,31097.5
2026-05-04,49.090.199/0001-85,CLASSES - FIF,,17388325.24,1.4100622,17195134.73,0.0,150000.0
2026-02-09,26.470.473/0001-46,CLASSES - FIF,,149483395.89,19.732747,149467370.86,0.0,24785.01
2025-08-20,28.069.584/0001-70,CLASSES - FIF,,716508976.92,17.9246529,716163609.17,45000.0,17585000.0
2025-12-18,01.631.246/0001-24,CLASSES - FIF,,191984713.35,327.8154223,191974703.88,306809.38,0.0
2025-08-18,54.778.670/0001-62,CLASSES - FIF,,30794701.48,0.93262236,31610041.63,0.0,0.0
2025-10-08,24.237.593/0001-72,CLASSES - FIF,,154438657.21,21.8965176,154602994.23,0.0,0.0
2026-02-13,44.978.699/0001-34,CLASSES - FIF,,5822583.34,39.391053,5818252.4,0.0,0.0
2025-09-05,34.186.156/0001-20,CLASSES - FIF,,27869207.78,1.01060323,27871956.58,0.0,0.0
2025-11-17,55.575.357/0001-90,CLASSES - FIF,,40557033.44,100.7480111,40558891.39,0.0,0.0
2026-03-24,41.153.399/0001-28,CLASSES - FIF,,69445007.91,17.227698,69514358.67,0.0,0.0
2025-09-02,03.691.061/0001-30,CLASSES - FIF,,1454381.51,15.37819856,1453957.5,0.0,0.0
2025-12-08,28.788.460/0001-45,CLASSES - FIF,,162691427.32,210.5656901,162694365.48,0.0,0.0
2025-11-24,21.408.039/0001-12,CLASSES - FIF,,24108857.11,2.608103,24104166.33,0.0,0.0
2025-07-23,36.400.100/0001-52,CLASSES - FIF,,38580853.97,185.647228,38622076.96,44000.0,0.0
2026-04-30,28.046.819/0001-09,CLASSES - FIF,,1288382883.62,19.842993,1287897158.37,88492.19,2724043.75
2026-02-19,43.584.458/0001-48,CLASSES - FIF,,54438797.99,1.64695916,54432927.85,0.0,0.0
2025-09-11,23.682.635/0001-11,CLASSES - FIF,,329668372.88,20.8952868,329350356.1,36866.45,212817.42
2026-02-11,63.890.886/0001-06,CLASSES - FIF,6KVRF1764678860,107728506.56,0.99925198955,107722894.21,0.0,0.0
2025-06-06,56.544.536/0001-22,CLASSES - FIF,,100484731.9,1.049782,100515719.49,0.0,0.0
2025-10-09,03.398.407/0001-07,CLASSES - FIF,,21746579.83,11.6920403,21762292.14,0.0,0.0
2026-01-29,39.973.483/0001-46,CLASSES - FIF,,15062206.24,1.2209847,15176953.9,0.0,0.0
2026-05-12,63.680.432/0001-00,CLASSES - FIF,,23117311.13,1.34974696,20387927.85,0.0,0.0
2025-12-16,35.714.550/0001-57,CLASSES - FIF,,2878912.27,1.25035555,2872652.66,1100.0,0.0
2026-05-15,23.900.013/0001-12,CLASSES - FIF,,6477509.33,1.64745963,6478389.85,0.0,0.0
2025-07-18,12.987.825/0001-20,CLASSES - FIF,,14057576.19,3.47789181,14061812.2,0.0,0.0
2026-05-22,63.189.574/0001-70,CLASSES - FIF,,16682356.22,1.011522567,16677814.43,0.0,0.0
2026-04-16,31.403.608/0001-90,CLASSES - FIF,,136284116.1,4.98317436,136196388.61,0.0,0.0
2025-10-07,41.853.671/0001-82,CLASSES - FIF,,19753804.4,142.433688,19757148.25,0.0,0.0
2026-04-02,34.738.114/0001-55,CLASSES - FIF,,58200101.02,1.466481104411,58232418.72,0.0,0.0
2026-04-20,63.464.761/0001-14,CLASSES - FIF,,6791832.06,1.028153286159,6790693.53,0.0,0.0
2026-01-16,35.755.734/0001-65,CLASSES - FIF,,121325835.2,2200.35729433,121323592.85,0.0,0.0
2026-04-24,40.698.601/0001-34,CLASSES - FIF,,57638584.94,402.19427532,57605113.2,0.0,0.0
2025-10-20,19.573.271/0001-64,CLASSES - FIF,,233530954.36,2.841969,233520910.72,0.0,0.0
2026-03-20,50.531.046/0001-05,CLASSES - FIF,,5785712.91,1.1571658,5785829.36,0.0,0.0
2026-01-27,52.243.510/0001-93,CLASSES - FIF,,685692239.73,130.212883,685381808.9,3050933.26,3181519.92
2025-10-08,24.454.686/0001-59,CLASSES - FIF,,412918295.05,538.3851361,412760377.6,0.0,0.0
2025-12-23,52.332.440/0001-40,CLASSES - FIF,,3362331.34,116.825446,3353486.54,0.0,0.0
2025-12-11,13.400.077/0001-09,CLASSES - FIF,,93738620.0,4.0834656,93732466.94,0.0,0.0
2026-04-14,43.584.015/0001-57,CLASSES - FIF,,70457782.83,0.8914634,70447406.6,0.0,0.0
2025-09-23,57.536.557/0001-69,CLASSES - FIF,,21162389.56,1.0928467,21163660.07,0.0,0.0
2025-08-07,49.974.997/0001-70,CLASSES - FIF,,1590237552.74,1.3150007,1590116392.82,1022000.0,21219000.0
2025-08-15,03.184.103/0001-47,CLASSES - FIF,,105968593.39,88.401622,106023533.33,0.0,73171.24
2025-07-17,45.146.310/0001-57,CLASSES - FIF,,17444312.1,1.242344,17441336.38,0.0,0.0
2025-08-26,50.036.609/0001-99,CLASSES - FIF,,19152296.68,1.4570837,19137643.31,0.0,0.0
2025-07-28,27.803.348/0001-73,CLASSES - FIF,,1687442.09,1.83238609,1681596.44,0.0,0.0
2026-05-13,15.578.434/0001-40,CLASSES - FIF,,209522827.07,421.39876198,209446811.64,0.0,0.0
2025-12-04,35.807.793/0001-30,CLASSES - FIF,,6327376.55,120.90820987,6315998.83,0.0,0.0
2025-09-04,60.173.255/0001-88,CLASSES - FIF,,8271057.74,1.0630104,8276613.21,0.0,0.0
2025-11-27,42.449.329/0001-84,CLASSES - FIF,,163790082.43,171.4514269,163548121.22,0.0,0.0
2025-08-29,34.626.548/0001-63,CLASSES - FIF,,25155702.89,164.5230934,26451042.14,0.0,0.0
2026-03-17,14.399.781/0001-43,CLASSES - FIF,,223211808.01,358.2771782,223171156.39,0.0,0.0
2025-10-03,20.270.180/0001-39,CLASSES - FIF,,1292691084.54,7.61424735,1289802251.69,70000.0,1232888.07
2025-10-30,09.077.585/0001-12,CLASSES - FIF,,142972934.11,564.1036147,112264174.37,0.0,0.0
2026-02-26,64.157.536/0001-06,CLASSES - FIF,,1438731131.22,17.647943784417,1438736139.25,150000000.0,0.0
2026-02-02,07.104.801/0001-46,CLASSES - FIF,,4306456.25,51.542255,4309481.26,0.0,0.0
2025-11-03,23.611.340/0001-54,CLASSES - FIF,,22213588.77,21.588449,22209620.85,461.27,0.0
2025-09-09,41.520.199/0001-66,CLASSES - FIF,,9090488.25,1.355789,9098488.26,0.0,0.0
2025-10-27,51.953.080/0001-30,CLASSES - FIF,,12394619.19,1.239285,12392850.4,0.0,0.0
2025-09-23,40.730.916/0001-11,CLASSES - FIF,,123462372.19,1.341228,123444516.31,0.0,0.0
2026-03-05,52.013.673/0001-80,CLASSES - FIF,,153269203.0,1.0255775,153272558.79,0.0,0.0
2026-03-04,32.398.779/0001-31,CLASSES - FIF,,874546008.01,73.2660805,875931521.9,0.0,0.0
2025-11-26,32.760.223/0001-43,CLASSES - FIF,,38734529.87,1.39993259,36012255.32,5000.0,0.0
2026-03-09,55.614.817/0001-41,CLASSES - FIF,,7881208.09,1.0214411,7884675.1,0.0,0.0
2025-06-17,41.686.797/0001-00,CLASSES - FIF,,42657623.03,1.1173022,42668358.34,0.0,0.0
2026-02-24,60.490.963/0001-42,CLASSES - FIF,,25042560.99,1.095111097872,25038626.75,0.0,0.0
2025-11-17,17.209.706/0001-60,CLASSES - FIF,,34410868.54,2.398504,34405828.4,343.13,0.0
2026-04-02,10.686.433/0001-04,CLASSES - FIF,,6191322218.06,4.9874496,6191274959.66,0.0,11263426.2
2025-08-01,37.069.981/0001-33,CLASSES - FIF,,41245223.18,1.2904764,41186024.49,0.0,0.0
2025-08-04,39.317.064/0001-56,CLASSES - FIF,,20414203.44,0.52347873,20401168.33,0.0,0.0
2025-06-02,36.327.569/0001-03,CLASSES - FIF,,34894527.08,1.18497256,34849574.63,0.0,0.0
2025-11-03,34.109.948/0001-00,CLASSES - FIF,,9146981.03,1.051851,9141496.74,0.0,58105.96
2025-06-10,38.195.881/0001-16,CLASSES - FIF,,50643413.59,1.2892749,50636626.41,0.0,0.0
2025-11-26,42.067.084/0001-20,CLASSES - FIF,,153786222.42,1.50359973,153870508.35,0.0,0.0
2026-05-12,51.781.137/0001-61,CLASSES - FIF,,58460051.6,1.39864495,58469930.19,0.0,0.0
2026-02-25,07.995.583/0001-87,CLASSES - FIF,,178947332.17,10.1260382,178940896.26,0.0,0.0
2025-06-06,41.594.807/0001-87,CLASSES - FIF,,8821383.96,1.18755849,8817176.64,0.0,0.0
2026-02-05,06.279.728/0001-80,CLASSES - FIF,,42235915.54,8.3496218,43068877.83,0.0,0.0
2025-06-23,41.866.984/0001-75,CLASSES - FIF,,19828880.89,1.154752,19831341.6,0.0,0.0
2025-07-08,34.286.570/0001-01,CLASSES - FIF,,12907435.85,5.75650128,12873041.47,0.0,0.0
2026-05-12,63.806.809/0001-25,CLASSES - FIF,,229611194.09,1.0543941,229584349.02,0.0,0.0
2026-01-02,45.127.007/0001-07,CLASSES - FIF,,8694606.32,0.811178009593,8700023.52,0.0,0.0
2025-10-27,03.618.202/0001-90,CLASSES - FIF,,1246172.13,172.265714,1241997.21,0.0,0.0
2025-12-26,22.918.180/0001-28,CLASSES - FIF,,3046280204.7,24.6106691,3044603901.52,7207697.25,16550199.97
2025-12-16,45.088.821/0001-60,CLASSES - FIF,,12996385.06,1.45015958,12992702.85,0.0,0.0
2026-01-26,49.650.293/0001-41,CLASSES - FIF,,226455505.93,1251.55832029,224864980.29,0.0,0.0
2025-12-23,56.415.717/0001-59,CLASSES - FIF,,1083220870.26,1.1818016,1083221141.7,0.0,0.0
2026-03-19,26.218.588/0001-48,CLASSES - FIF,,26746513.33,2.0867667,26729581.0,88957.23,0.0
2025-12-10,28.947.266/0001-65,CLASSES - FIF,,1302483798.59,2.11665102,1301761701.11,685716.82,2801723.63
2026-03-31,49.482.977/0001-81,CLASSES - FIF,,21870956.06,1.996809,21927502.44,0.0,0.0
2026-01-15,36.327.048/0001-56,CLASSES - FIF,,31226570.37,1.63902692,31212541.09,0.0,9000.0
2026-05-28,37.751.366/0001-02,CLASSES - FIF,,32139662.83,1.108733715846,32133885.99,0.0,0.0
2026-05-12,17.039.114/0001-48,CLASSES - FIF,,3759545.3,3.352577,3759058.0,0.0,0.0
2025-09-22,56.992.065/0001-15,CLASSES - FIF,,12443462.56,1.1183552,12451061.35,0.0,0.0
2026-03-09,60.313.794/0001-75,CLASSES - FIF,,1188870.35,1.07801863,1185820.49,0.0,0.0
2026-03-13,37.367.078/0001-59,CLASSES - FIF,,22825821.83,1.419564,22817593.44,0.0,0.0
2025-12-03,52.317.208/0001-32,CLASSES - FIF,,39787557.49,1.146318,39780042.16,0.0,0.0
2026-03-13,60.606.855/0001-92,CLASSES - FIF,,5472466.58,1.3668884,5516592.7,530.47,0.0
2025-09-05,42.261.235/0001-87,CLASSES - FIF,,17778846.07,432.5333515,17787571.68,0.0,0.0
2025-12-11,29.055.980/0001-01,CLASSES - FIF,,75861369.42,25.2243573,75870966.5,0.0,0.0
2025-10-14,11.182.072/0001-13,CLASSES - FIF,,116787704.64,7.4947063,116712705.86,0.0,0.0
2025-09-30,37.439.899/0001-53,CLASSES - FIF,,10837631.04,0.80839,10824132.53,0.0,0.0
2026-01-08,17.627.216/0001-84,CLASSES - FIF,,85923420.67,3.1146563,85913679.33,0.0,0.0
2026-05-29,17.441.634/0001-82,CLASSES - FIF,,12691882.06,5.3347804,12743962.38,0.0,35137.73
2026-02-20,41.888.295/0001-61,CLASSES - FIF,,79440262.76,1.67352204,78861013.29,83000.0,93000.0
2025-08-08,29.232.970/0001-02,CLASSES - FIF,,880571552.25,18.571765,880653682.2,0.0,0.0
2026-01-28,47.769.117/0001-06,CLASSES - FIF,,105324636.13,1.01288592,105340135.99,0.0,0.0
2026-05-22,65.131.307/0001-77,CLASSES - FIF,,205352421.91,1.02132117,205364448.51,0.0,0.0
2025-07-25,54.715.775/0001-72,CLASSES - FIF,,28648110.2,1.123249747701,28640160.67,9216.14,0.0
2025-09-02,23.729.512/0001-99,CLASSES - FIF,,406543646.29,2.37210457,404922949.13,108485.79,790763.11
2026-05-11,17.329.642/0001-31,CLASSES - FIF,,54139206.44,29.825743,54145022.04,0.0,0.0
2026-04-07,34.123.602/0001-58,CLASSES - FIF,,764046178.97,1.6572613,763395988.52,205313.02,2208055.85
2025-06-24,14.196.832/0001-30,CLASSES - FIF,,180973826.98,2.953796647,180954933.15,0.0,0.0
2026-03-26,17.405.933/0001-61,CLASSES - FIF,,876401444.64,364.0987554,876494464.3,0.0,0.0
2026-01-12,39.255.739/0001-80,CLASSES - FIF,,1292650351.85,1.071920655,1292625480.17,0.0,0.0
2025-07-22,21.347.522/0001-34,CLASSES - FIF,,1547167607.65,2.4488033,1547018324.61,30247981.25,4414185.37
2025-11-12,17.759.673/0001-22,CLASSES - FIF,,1253838.08,2.945155,1255338.85,0.0,0.0
2025-11-28,27.477.172/0001-07,CLASSES - FIF,,51485248.61,203.5583645,50922025.5,0.0,558600.31
2025-09-17,35.488.313/0001-15,CLASSES - FIF,,52297752.97,10.958798,52303023.86,0.0,0.0
2026-05-13,23.729.512/0001-99,CLASSES - FIF,,447166198.13,2.58751831,445355637.46,2417530.88,859188.47
2025-09-04,23.722.083/0001-28,CLASSES - FIF,,18667465.89,1.42469,18666841.22,0.0,0.0
2025-09-29,26.687.473/0001-00,CLASSES - FIF,,8537076.83,2.1339654,8540667.19,0.0,0.0
2025-11-17,22.504.034/0001-56,CLASSES - FIF,,47625056.73,190.7707156,47638797.49,0.0,0.0
2025-06-09,48.907.664/0001-65,CLASSES - FIF,,23266117.42,0.9383328,23279328.71,0.0,0.0
2025-08-20,51.051.199/0001-18,CLASSES - FIF,,1975208.23,0.61576073,1958119.12,0.0,0.0
2026-02-03,63.821.935/0001-59,CLASSES - FIF,,38086411.98,1.0695565,37752210.49,0.0,0.0
2026-01-29,25.097.630/0001-57,CLASSES - FIF,,14975775.05,181.980808,13531713.1,0.0,0.0
2026-05-15,50.117.177/0001-40,CLASSES - FIF,,63169608.74,1.45201105,63167690.99,0.0,0.0
2026-03-30,37.843.320/0001-13,CLASSES - FIF,,115132806.09,1.7430731,115131482.43,0.0,0.0
2026-05-22,25.307.278/0001-37,CLASSES - FIF,,30034789.32,2.91711689,30100497.0,0.0,0.0
2025-07-31,37.917.725/0001-59,CLASSES - FIF,,15439426.1,0.9604342,15334337.49,0.0,0.0
2025-08-11,37.052.998/0001-88,CLASSES - FIF,,15416772.52,142.609873,15417904.34,0.0,0.0
2025-07-15,44.960.967/0001-90,CLASSES - FIF,,47592130.05,1.4201665,47563128.68,0.0,0.0
2026-05-26,05.878.458/0001-61,CLASSES - FIF,,48065198.02,8.183945956,49034997.57,0.0,0.0
